copy_id,book_id,copy_number,location,rack,shelf,status
CP11862,BK396,copy12,L3,L3R12,L3R12S6,Available
CP11863,BK396,copy13,L3,L3R12,L3R12S6,Available
CP11864,BK396,copy14,L3,L3R12,L3R12S6,Available
CP11865,BK396,copy15,L3,L3R12,L3R12S6,Available
CP11866,BK396,copy16,L3,L3R12,L3R12S6,Available
CP11867,BK396,copy17,L3,L3R12,L3R12S6,Available
CP11868,BK396,copy18,L3,L3R12,L3R12S6,Available
CP11869,BK396,copy19,L3,L3R12,L3R12S6,Available
CP11870,BK396,copy20,L3,L3R12,L3R12S6,Available
CP11871,BK396,copy21,L3,L3R12,L3R12S6,Available
CP11872,BK396,copy22,L3,L3R12,L3R12S6,Available
CP11873,BK396,copy23,L3,L3R12,L3R12S6,Available
CP11874,BK396,copy24,L3,L3R12,L3R12S6,Available
CP11875,BK396,copy25,L3,L3R12,L3R12S6,Available
CP11876,BK396,copy26,L3,L3R12,L3R12S6,Available
CP11877,BK396,copy27,L3,L3R12,L3R12S6,Available
CP11878,BK396,copy28,L3,L3R12,L3R12S6,Available
CP11879,BK396,copy29,L3,L3R12,L3R12S6,Available
CP11880,BK396,copy30,L3,L3R12,L3R12S6,Available
CP11881,BK397,copy1,L3,L3R13,L3R13S1,Available
CP11882,BK397,copy2,L3,L3R13,L3R13S1,Available
CP11883,BK397,copy3,L3,L3R13,L3R13S1,Available
CP11884,BK397,copy4,L3,L3R13,L3R13S1,Available
CP11885,BK397,copy5,L3,L3R13,L3R13S1,Available
CP11886,BK397,copy6,L3,L3R13,L3R13S1,Available
CP11887,BK397,copy7,L3,L3R13,L3R13S1,Available
CP11888,BK397,copy8,L3,L3R13,L3R13S1,Available
CP11889,BK397,copy9,L3,L3R13,L3R13S1,Available
CP11890,BK397,copy10,L3,L3R13,L3R13S1,Available
CP11891,BK397,copy11,L3,L3R13,L3R13S1,Available
CP11892,BK397,copy12,L3,L3R13,L3R13S1,Available
CP11893,BK397,copy13,L3,L3R13,L3R13S1,Available
CP11894,BK397,copy14,L3,L3R13,L3R13S1,Available
CP11895,BK397,copy15,L3,L3R13,L3R13S1,Available
CP11896,BK397,copy16,L3,L3R13,L3R13S1,Available
CP11897,BK397,copy17,L3,L3R13,L3R13S1,Available
CP11898,BK397,copy18,L3,L3R13,L3R13S1,Available
CP11899,BK397,copy19,L3,L3R13,L3R13S1,Available
CP11900,BK397,copy20,L3,L3R13,L3R13S1,Available
CP11901,BK397,copy21,L3,L3R13,L3R13S1,Available
CP11902,BK397,copy22,L3,L3R13,L3R13S1,Available
CP11903,BK397,copy23,L3,L3R13,L3R13S1,Available
CP11904,BK397,copy24,L3,L3R13,L3R13S1,Available
CP11905,BK397,copy25,L3,L3R13,L3R13S1,Available
CP11906,BK397,copy26,L3,L3R13,L3R13S1,Available
CP11907,BK397,copy27,L3,L3R13,L3R13S1,Available
CP11908,BK397,copy28,L3,L3R13,L3R13S1,Available
CP11909,BK397,copy29,L3,L3R13,L3R13S1,Available
CP11910,BK397,copy30,L3,L3R13,L3R13S1,Available
CP11911,BK398,copy1,L3,L3R13,L3R13S2,Available
CP11912,BK398,copy2,L3,L3R13,L3R13S2,Available
CP11913,BK398,copy3,L3,L3R13,L3R13S2,Available
CP11914,BK398,copy4,L3,L3R13,L3R13S2,Available
CP11915,BK398,copy5,L3,L3R13,L3R13S2,Available
CP11916,BK398,copy6,L3,L3R13,L3R13S2,Available
CP11917,BK398,copy7,L3,L3R13,L3R13S2,Available
CP11918,BK398,copy8,L3,L3R13,L3R13S2,Available
CP11919,BK398,copy9,L3,L3R13,L3R13S2,Available
CP11920,BK398,copy10,L3,L3R13,L3R13S2,Available
CP11921,BK398,copy11,L3,L3R13,L3R13S2,Available
CP11922,BK398,copy12,L3,L3R13,L3R13S2,Available
CP11923,BK398,copy13,L3,L3R13,L3R13S2,Available
CP11924,BK398,copy14,L3,L3R13,L3R13S2,Available
CP11925,BK398,copy15,L3,L3R13,L3R13S2,Available
CP11926,BK398,copy16,L3,L3R13,L3R13S2,Available
CP11927,BK398,copy17,L3,L3R13,L3R13S2,Available
CP11928,BK398,copy18,L3,L3R13,L3R13S2,Available
CP11929,BK398,copy19,L3,L3R13,L3R13S2,Available
CP11930,BK398,copy20,L3,L3R13,L3R13S2,Available
CP11931,BK398,copy21,L3,L3R13,L3R13S2,Available
CP11932,BK398,copy22,L3,L3R13,L3R13S2,Available
CP11933,BK398,copy23,L3,L3R13,L3R13S2,Available
CP11934,BK398,copy24,L3,L3R13,L3R13S2,Available
CP11935,BK398,copy25,L3,L3R13,L3R13S2,Available
CP11936,BK398,copy26,L3,L3R13,L3R13S2,Available
CP11937,BK398,copy27,L3,L3R13,L3R13S2,Available
CP11938,BK398,copy28,L3,L3R13,L3R13S2,Available
CP11939,BK398,copy29,L3,L3R13,L3R13S2,Available
CP11940,BK398,copy30,L3,L3R13,L3R13S2,Available
CP11941,BK399,copy1,L3,L3R13,L3R13S3,Available
CP11942,BK399,copy2,L3,L3R13,L3R13S3,Available
CP11943,BK399,copy3,L3,L3R13,L3R13S3,Available
CP11944,BK399,copy4,L3,L3R13,L3R13S3,Available
CP11945,BK399,copy5,L3,L3R13,L3R13S3,Available
CP11946,BK399,copy6,L3,L3R13,L3R13S3,Available
CP11947,BK399,copy7,L3,L3R13,L3R13S3,Available
CP11948,BK399,copy8,L3,L3R13,L3R13S3,Available
CP11949,BK399,copy9,L3,L3R13,L3R13S3,Available
CP11950,BK399,copy10,L3,L3R13,L3R13S3,Available
CP11951,BK399,copy11,L3,L3R13,L3R13S3,Available
CP11952,BK399,copy12,L3,L3R13,L3R13S3,Available
CP11953,BK399,copy13,L3,L3R13,L3R13S3,Available
CP11954,BK399,copy14,L3,L3R13,L3R13S3,Available
CP11955,BK399,copy15,L3,L3R13,L3R13S3,Available
CP11956,BK399,copy16,L3,L3R13,L3R13S3,Available
CP11957,BK399,copy17,L3,L3R13,L3R13S3,Available
CP11958,BK399,copy18,L3,L3R13,L3R13S3,Available
CP11959,BK399,copy19,L3,L3R13,L3R13S3,Available
CP11960,BK399,copy20,L3,L3R13,L3R13S3,Available
CP11961,BK399,copy21,L3,L3R13,L3R13S3,Available
CP11962,BK399,copy22,L3,L3R13,L3R13S3,Available
CP11963,BK399,copy23,L3,L3R13,L3R13S3,Available
CP11964,BK399,copy24,L3,L3R13,L3R13S3,Available
CP11965,BK399,copy25,L3,L3R13,L3R13S3,Available
CP11966,BK399,copy26,L3,L3R13,L3R13S3,Available
CP11967,BK399,copy27,L3,L3R13,L3R13S3,Available
CP11968,BK399,copy28,L3,L3R13,L3R13S3,Available
CP11969,BK399,copy29,L3,L3R13,L3R13S3,Available
CP11970,BK399,copy30,L3,L3R13,L3R13S3,Available
CP11971,BK400,copy1,L3,L3R13,L3R13S4,Available
CP11972,BK400,copy2,L3,L3R13,L3R13S4,Available
CP11973,BK400,copy3,L3,L3R13,L3R13S4,Available
CP11974,BK400,copy4,L3,L3R13,L3R13S4,Available
CP11975,BK400,copy5,L3,L3R13,L3R13S4,Available
CP11976,BK400,copy6,L3,L3R13,L3R13S4,Available
CP11977,BK400,copy7,L3,L3R13,L3R13S4,Available
CP11978,BK400,copy8,L3,L3R13,L3R13S4,Available
CP11979,BK400,copy9,L3,L3R13,L3R13S4,Available
CP11980,BK400,copy10,L3,L3R13,L3R13S4,Available
CP11981,BK400,copy11,L3,L3R13,L3R13S4,Available
CP11982,BK400,copy12,L3,L3R13,L3R13S4,Available
CP11983,BK400,copy13,L3,L3R13,L3R13S4,Available
CP11984,BK400,copy14,L3,L3R13,L3R13S4,Available
CP11985,BK400,copy15,L3,L3R13,L3R13S4,Available
CP11986,BK400,copy16,L3,L3R13,L3R13S4,Available
CP11987,BK400,copy17,L3,L3R13,L3R13S4,Available
CP11988,BK400,copy18,L3,L3R13,L3R13S4,Available
CP11989,BK400,copy19,L3,L3R13,L3R13S4,Available
CP11990,BK400,copy20,L3,L3R13,L3R13S4,Available
CP11991,BK400,copy21,L3,L3R13,L3R13S4,Available
CP11992,BK400,copy22,L3,L3R13,L3R13S4,Available
CP11993,BK400,copy23,L3,L3R13,L3R13S4,Available
CP11994,BK400,copy24,L3,L3R13,L3R13S4,Available
CP11995,BK400,copy25,L3,L3R13,L3R13S4,Available
CP11996,BK400,copy26,L3,L3R13,L3R13S4,Available
CP11997,BK400,copy27,L3,L3R13,L3R13S4,Available
CP11998,BK400,copy28,L3,L3R13,L3R13S4,Available
CP11999,BK400,copy29,L3,L3R13,L3R13S4,Available
CP12000,BK400,copy30,L3,L3R13,L3R13S4,Available
CP12001,BK401,copy1,L3,L3R13,L3R13S5,Available
CP12002,BK401,copy2,L3,L3R13,L3R13S5,Available
CP12003,BK401,copy3,L3,L3R13,L3R13S5,Available
CP12004,BK401,copy4,L3,L3R13,L3R13S5,Available
CP12005,BK401,copy5,L3,L3R13,L3R13S5,Available
CP12006,BK401,copy6,L3,L3R13,L3R13S5,Available
CP12007,BK401,copy7,L3,L3R13,L3R13S5,Available
CP12008,BK401,copy8,L3,L3R13,L3R13S5,Available
CP12009,BK401,copy9,L3,L3R13,L3R13S5,Available
CP12010,BK401,copy10,L3,L3R13,L3R13S5,Available
CP12011,BK401,copy11,L3,L3R13,L3R13S5,Available
CP12012,BK401,copy12,L3,L3R13,L3R13S5,Available
CP12013,BK401,copy13,L3,L3R13,L3R13S5,Available
CP12014,BK401,copy14,L3,L3R13,L3R13S5,Available
CP12015,BK401,copy15,L3,L3R13,L3R13S5,Available
CP12016,BK401,copy16,L3,L3R13,L3R13S5,Available
CP12017,BK401,copy17,L3,L3R13,L3R13S5,Available
CP12018,BK401,copy18,L3,L3R13,L3R13S5,Available
CP12019,BK401,copy19,L3,L3R13,L3R13S5,Available
CP12020,BK401,copy20,L3,L3R13,L3R13S5,Available
CP12021,BK401,copy21,L3,L3R13,L3R13S5,Available
CP12022,BK401,copy22,L3,L3R13,L3R13S5,Available
CP12023,BK401,copy23,L3,L3R13,L3R13S5,Available
CP12024,BK401,copy24,L3,L3R13,L3R13S5,Available
CP12025,BK401,copy25,L3,L3R13,L3R13S5,Available
CP12026,BK401,copy26,L3,L3R13,L3R13S5,Available
CP12027,BK401,copy27,L3,L3R13,L3R13S5,Available
CP12028,BK401,copy28,L3,L3R13,L3R13S5,Available
CP12029,BK401,copy29,L3,L3R13,L3R13S5,Available
CP12030,BK401,copy30,L3,L3R13,L3R13S5,Available
CP12031,BK402,copy1,L3,L3R13,L3R13S6,Available
CP12032,BK402,copy2,L3,L3R13,L3R13S6,Available
CP12033,BK402,copy3,L3,L3R13,L3R13S6,Available
CP12034,BK402,copy4,L3,L3R13,L3R13S6,Available
CP12035,BK402,copy5,L3,L3R13,L3R13S6,Available
CP12036,BK402,copy6,L3,L3R13,L3R13S6,Available
CP12037,BK402,copy7,L3,L3R13,L3R13S6,Available
CP12038,BK402,copy8,L3,L3R13,L3R13S6,Available
CP12039,BK402,copy9,L3,L3R13,L3R13S6,Available
CP12040,BK402,copy10,L3,L3R13,L3R13S6,Available
CP12041,BK402,copy11,L3,L3R13,L3R13S6,Available
CP12042,BK402,copy12,L3,L3R13,L3R13S6,Available
CP12043,BK402,copy13,L3,L3R13,L3R13S6,Available
CP12044,BK402,copy14,L3,L3R13,L3R13S6,Available
CP12045,BK402,copy15,L3,L3R13,L3R13S6,Available
CP12046,BK402,copy16,L3,L3R13,L3R13S6,Available
CP12047,BK402,copy17,L3,L3R13,L3R13S6,Available
CP12048,BK402,copy18,L3,L3R13,L3R13S6,Available
CP12049,BK402,copy19,L3,L3R13,L3R13S6,Available
CP12050,BK402,copy20,L3,L3R13,L3R13S6,Available
CP12051,BK402,copy21,L3,L3R13,L3R13S6,Available
CP12052,BK402,copy22,L3,L3R13,L3R13S6,Available
CP12053,BK402,copy23,L3,L3R13,L3R13S6,Available
CP12054,BK402,copy24,L3,L3R13,L3R13S6,Available
CP12055,BK402,copy25,L3,L3R13,L3R13S6,Available
CP12056,BK402,copy26,L3,L3R13,L3R13S6,Available
CP12057,BK402,copy27,L3,L3R13,L3R13S6,Available
CP12058,BK402,copy28,L3,L3R13,L3R13S6,Available
CP12059,BK402,copy29,L3,L3R13,L3R13S6,Available
CP12060,BK402,copy30,L3,L3R13,L3R13S6,Available
CP12061,BK403,copy1,L3,L3R14,L3R14S1,Available
CP12062,BK403,copy2,L3,L3R14,L3R14S1,Available
CP12063,BK403,copy3,L3,L3R14,L3R14S1,Available
CP12064,BK403,copy4,L3,L3R14,L3R14S1,Available
CP12065,BK403,copy5,L3,L3R14,L3R14S1,Available
CP12066,BK403,copy6,L3,L3R14,L3R14S1,Available
CP12067,BK403,copy7,L3,L3R14,L3R14S1,Available
CP12068,BK403,copy8,L3,L3R14,L3R14S1,Available
CP12069,BK403,copy9,L3,L3R14,L3R14S1,Available
CP12070,BK403,copy10,L3,L3R14,L3R14S1,Available
CP12071,BK403,copy11,L3,L3R14,L3R14S1,Available
CP12072,BK403,copy12,L3,L3R14,L3R14S1,Available
CP12073,BK403,copy13,L3,L3R14,L3R14S1,Available
CP12074,BK403,copy14,L3,L3R14,L3R14S1,Available
CP12075,BK403,copy15,L3,L3R14,L3R14S1,Available
CP12076,BK403,copy16,L3,L3R14,L3R14S1,Available
CP12077,BK403,copy17,L3,L3R14,L3R14S1,Available
CP12078,BK403,copy18,L3,L3R14,L3R14S1,Available
CP12079,BK403,copy19,L3,L3R14,L3R14S1,Available
CP12080,BK403,copy20,L3,L3R14,L3R14S1,Available
CP12081,BK403,copy21,L3,L3R14,L3R14S1,Available
CP12082,BK403,copy22,L3,L3R14,L3R14S1,Available
CP12083,BK403,copy23,L3,L3R14,L3R14S1,Available
CP12084,BK403,copy24,L3,L3R14,L3R14S1,Available
CP12085,BK403,copy25,L3,L3R14,L3R14S1,Available
CP12086,BK403,copy26,L3,L3R14,L3R14S1,Available
CP12087,BK403,copy27,L3,L3R14,L3R14S1,Available
CP12088,BK403,copy28,L3,L3R14,L3R14S1,Available
CP12089,BK403,copy29,L3,L3R14,L3R14S1,Available
CP12090,BK403,copy30,L3,L3R14,L3R14S1,Available
CP12091,BK404,copy1,L3,L3R14,L3R14S2,Available
CP12092,BK404,copy2,L3,L3R14,L3R14S2,Available
CP12093,BK404,copy3,L3,L3R14,L3R14S2,Available
CP12094,BK404,copy4,L3,L3R14,L3R14S2,Available
CP12095,BK404,copy5,L3,L3R14,L3R14S2,Available
CP12096,BK404,copy6,L3,L3R14,L3R14S2,Available
CP12097,BK404,copy7,L3,L3R14,L3R14S2,Available
CP12098,BK404,copy8,L3,L3R14,L3R14S2,Available
CP12099,BK404,copy9,L3,L3R14,L3R14S2,Available
CP12100,BK404,copy10,L3,L3R14,L3R14S2,Available
CP12101,BK404,copy11,L3,L3R14,L3R14S2,Available
CP12102,BK404,copy12,L3,L3R14,L3R14S2,Available
CP12103,BK404,copy13,L3,L3R14,L3R14S2,Available
CP12104,BK404,copy14,L3,L3R14,L3R14S2,Available
CP12105,BK404,copy15,L3,L3R14,L3R14S2,Available
CP12106,BK404,copy16,L3,L3R14,L3R14S2,Available
CP12107,BK404,copy17,L3,L3R14,L3R14S2,Available
CP12108,BK404,copy18,L3,L3R14,L3R14S2,Available
CP12109,BK404,copy19,L3,L3R14,L3R14S2,Available
CP12110,BK404,copy20,L3,L3R14,L3R14S2,Available
CP12111,BK404,copy21,L3,L3R14,L3R14S2,Available
CP12112,BK404,copy22,L3,L3R14,L3R14S2,Available
CP12113,BK404,copy23,L3,L3R14,L3R14S2,Available
CP12114,BK404,copy24,L3,L3R14,L3R14S2,Available
CP12115,BK404,copy25,L3,L3R14,L3R14S2,Available
CP12116,BK404,copy26,L3,L3R14,L3R14S2,Available
CP12117,BK404,copy27,L3,L3R14,L3R14S2,Available
CP12118,BK404,copy28,L3,L3R14,L3R14S2,Available
CP12119,BK404,copy29,L3,L3R14,L3R14S2,Available
CP12120,BK404,copy30,L3,L3R14,L3R14S2,Available
CP12121,BK405,copy1,L3,L3R14,L3R14S3,Available
CP12122,BK405,copy2,L3,L3R14,L3R14S3,Available
CP12123,BK405,copy3,L3,L3R14,L3R14S3,Available
CP12124,BK405,copy4,L3,L3R14,L3R14S3,Available
CP12125,BK405,copy5,L3,L3R14,L3R14S3,Available
CP12126,BK405,copy6,L3,L3R14,L3R14S3,Available
CP12127,BK405,copy7,L3,L3R14,L3R14S3,Available
CP12128,BK405,copy8,L3,L3R14,L3R14S3,Available
CP12129,BK405,copy9,L3,L3R14,L3R14S3,Available
CP12130,BK405,copy10,L3,L3R14,L3R14S3,Available
CP12131,BK405,copy11,L3,L3R14,L3R14S3,Available
CP12132,BK405,copy12,L3,L3R14,L3R14S3,Available
CP12133,BK405,copy13,L3,L3R14,L3R14S3,Available
CP12134,BK405,copy14,L3,L3R14,L3R14S3,Available
CP12135,BK405,copy15,L3,L3R14,L3R14S3,Available
CP12136,BK405,copy16,L3,L3R14,L3R14S3,Available
CP12137,BK405,copy17,L3,L3R14,L3R14S3,Available
CP12138,BK405,copy18,L3,L3R14,L3R14S3,Available
CP12139,BK405,copy19,L3,L3R14,L3R14S3,Available
CP12140,BK405,copy20,L3,L3R14,L3R14S3,Available
CP12141,BK405,copy21,L3,L3R14,L3R14S3,Available
CP12142,BK405,copy22,L3,L3R14,L3R14S3,Available
CP12143,BK405,copy23,L3,L3R14,L3R14S3,Available
CP12144,BK405,copy24,L3,L3R14,L3R14S3,Available
CP12145,BK405,copy25,L3,L3R14,L3R14S3,Available
CP12146,BK405,copy26,L3,L3R14,L3R14S3,Available
CP12147,BK405,copy27,L3,L3R14,L3R14S3,Available
CP12148,BK405,copy28,L3,L3R14,L3R14S3,Available
CP12149,BK405,copy29,L3,L3R14,L3R14S3,Available
CP12150,BK405,copy30,L3,L3R14,L3R14S3,Available
CP12151,BK406,copy1,L3,L3R14,L3R14S4,Available
CP12152,BK406,copy2,L3,L3R14,L3R14S4,Available
CP12153,BK406,copy3,L3,L3R14,L3R14S4,Available
CP12154,BK406,copy4,L3,L3R14,L3R14S4,Available
CP12155,BK406,copy5,L3,L3R14,L3R14S4,Available
CP12156,BK406,copy6,L3,L3R14,L3R14S4,Available
CP12157,BK406,copy7,L3,L3R14,L3R14S4,Available
CP12158,BK406,copy8,L3,L3R14,L3R14S4,Available
CP12159,BK406,copy9,L3,L3R14,L3R14S4,Available
CP12160,BK406,copy10,L3,L3R14,L3R14S4,Available
CP12161,BK406,copy11,L3,L3R14,L3R14S4,Available
CP12162,BK406,copy12,L3,L3R14,L3R14S4,Available
CP12163,BK406,copy13,L3,L3R14,L3R14S4,Available
CP12164,BK406,copy14,L3,L3R14,L3R14S4,Available
CP12165,BK406,copy15,L3,L3R14,L3R14S4,Available
CP12166,BK406,copy16,L3,L3R14,L3R14S4,Available
CP12167,BK406,copy17,L3,L3R14,L3R14S4,Available
CP12168,BK406,copy18,L3,L3R14,L3R14S4,Available
CP12169,BK406,copy19,L3,L3R14,L3R14S4,Available
CP12170,BK406,copy20,L3,L3R14,L3R14S4,Available
CP12171,BK406,copy21,L3,L3R14,L3R14S4,Available
CP12172,BK406,copy22,L3,L3R14,L3R14S4,Available
CP12173,BK406,copy23,L3,L3R14,L3R14S4,Available
CP12174,BK406,copy24,L3,L3R14,L3R14S4,Available
CP12175,BK406,copy25,L3,L3R14,L3R14S4,Available
CP12176,BK406,copy26,L3,L3R14,L3R14S4,Available
CP12177,BK406,copy27,L3,L3R14,L3R14S4,Available
CP12178,BK406,copy28,L3,L3R14,L3R14S4,Available
CP12179,BK406,copy29,L3,L3R14,L3R14S4,Available
CP12180,BK406,copy30,L3,L3R14,L3R14S4,Available
CP12181,BK407,copy1,L3,L3R14,L3R14S5,Available
CP12182,BK407,copy2,L3,L3R14,L3R14S5,Available
CP12183,BK407,copy3,L3,L3R14,L3R14S5,Available
CP12184,BK407,copy4,L3,L3R14,L3R14S5,Available
CP12185,BK407,copy5,L3,L3R14,L3R14S5,Available
CP12186,BK407,copy6,L3,L3R14,L3R14S5,Available
CP12187,BK407,copy7,L3,L3R14,L3R14S5,Available
CP12188,BK407,copy8,L3,L3R14,L3R14S5,Available
CP12189,BK407,copy9,L3,L3R14,L3R14S5,Available
CP12190,BK407,copy10,L3,L3R14,L3R14S5,Available
CP12191,BK407,copy11,L3,L3R14,L3R14S5,Available
CP12192,BK407,copy12,L3,L3R14,L3R14S5,Available
CP12193,BK407,copy13,L3,L3R14,L3R14S5,Available
CP12194,BK407,copy14,L3,L3R14,L3R14S5,Available
CP12195,BK407,copy15,L3,L3R14,L3R14S5,Available
CP12196,BK407,copy16,L3,L3R14,L3R14S5,Available
CP12197,BK407,copy17,L3,L3R14,L3R14S5,Available
CP12198,BK407,copy18,L3,L3R14,L3R14S5,Available
CP12199,BK407,copy19,L3,L3R14,L3R14S5,Available
CP12200,BK407,copy20,L3,L3R14,L3R14S5,Available
CP12201,BK407,copy21,L3,L3R14,L3R14S5,Available
CP12202,BK407,copy22,L3,L3R14,L3R14S5,Available
CP12203,BK407,copy23,L3,L3R14,L3R14S5,Available
CP12204,BK407,copy24,L3,L3R14,L3R14S5,Available
CP12205,BK407,copy25,L3,L3R14,L3R14S5,Available
CP12206,BK407,copy26,L3,L3R14,L3R14S5,Available
CP12207,BK407,copy27,L3,L3R14,L3R14S5,Available
CP12208,BK407,copy28,L3,L3R14,L3R14S5,Available
CP12209,BK407,copy29,L3,L3R14,L3R14S5,Available
CP12210,BK407,copy30,L3,L3R14,L3R14S5,Available
CP12211,BK408,copy1,L3,L3R14,L3R14S6,Available
CP12212,BK408,copy2,L3,L3R14,L3R14S6,Available
CP12213,BK408,copy3,L3,L3R14,L3R14S6,Available
CP12214,BK408,copy4,L3,L3R14,L3R14S6,Available
CP12215,BK408,copy5,L3,L3R14,L3R14S6,Available
CP12216,BK408,copy6,L3,L3R14,L3R14S6,Available
CP12217,BK408,copy7,L3,L3R14,L3R14S6,Available
CP12218,BK408,copy8,L3,L3R14,L3R14S6,Available
CP12219,BK408,copy9,L3,L3R14,L3R14S6,Available
CP12220,BK408,copy10,L3,L3R14,L3R14S6,Available
CP12221,BK408,copy11,L3,L3R14,L3R14S6,Available
CP12222,BK408,copy12,L3,L3R14,L3R14S6,Available
CP12223,BK408,copy13,L3,L3R14,L3R14S6,Available
CP12224,BK408,copy14,L3,L3R14,L3R14S6,Available
CP12225,BK408,copy15,L3,L3R14,L3R14S6,Available
CP12226,BK408,copy16,L3,L3R14,L3R14S6,Available
CP12227,BK408,copy17,L3,L3R14,L3R14S6,Available
CP12228,BK408,copy18,L3,L3R14,L3R14S6,Available
CP12229,BK408,copy19,L3,L3R14,L3R14S6,Available
CP12230,BK408,copy20,L3,L3R14,L3R14S6,Available
CP12231,BK408,copy21,L3,L3R14,L3R14S6,Available
CP12232,BK408,copy22,L3,L3R14,L3R14S6,Available
CP12233,BK408,copy23,L3,L3R14,L3R14S6,Available
CP12234,BK408,copy24,L3,L3R14,L3R14S6,Available
CP12235,BK408,copy25,L3,L3R14,L3R14S6,Available
CP12236,BK408,copy26,L3,L3R14,L3R14S6,Available
CP12237,BK408,copy27,L3,L3R14,L3R14S6,Available
CP12238,BK408,copy28,L3,L3R14,L3R14S6,Available
CP12239,BK408,copy29,L3,L3R14,L3R14S6,Available
CP12240,BK408,copy30,L3,L3R14,L3R14S6,Available
CP12241,BK409,copy1,L3,L3R15,L3R15S1,Available
CP12242,BK409,copy2,L3,L3R15,L3R15S1,Available
CP12243,BK409,copy3,L3,L3R15,L3R15S1,Available
CP12244,BK409,copy4,L3,L3R15,L3R15S1,Available
CP12245,BK409,copy5,L3,L3R15,L3R15S1,Available
CP12246,BK409,copy6,L3,L3R15,L3R15S1,Available
CP12247,BK409,copy7,L3,L3R15,L3R15S1,Available
CP12248,BK409,copy8,L3,L3R15,L3R15S1,Available
CP12249,BK409,copy9,L3,L3R15,L3R15S1,Available
CP12250,BK409,copy10,L3,L3R15,L3R15S1,Available
CP12251,BK409,copy11,L3,L3R15,L3R15S1,Available
CP12252,BK409,copy12,L3,L3R15,L3R15S1,Available
CP12253,BK409,copy13,L3,L3R15,L3R15S1,Available
CP12254,BK409,copy14,L3,L3R15,L3R15S1,Available
CP12255,BK409,copy15,L3,L3R15,L3R15S1,Available
CP12256,BK409,copy16,L3,L3R15,L3R15S1,Available
CP12257,BK409,copy17,L3,L3R15,L3R15S1,Available
CP12258,BK409,copy18,L3,L3R15,L3R15S1,Available
CP12259,BK409,copy19,L3,L3R15,L3R15S1,Available
CP12260,BK409,copy20,L3,L3R15,L3R15S1,Available
CP12261,BK409,copy21,L3,L3R15,L3R15S1,Available
CP12262,BK409,copy22,L3,L3R15,L3R15S1,Available
CP12263,BK409,copy23,L3,L3R15,L3R15S1,Available
CP12264,BK409,copy24,L3,L3R15,L3R15S1,Available
CP12265,BK409,copy25,L3,L3R15,L3R15S1,Available
CP12266,BK409,copy26,L3,L3R15,L3R15S1,Available
CP12267,BK409,copy27,L3,L3R15,L3R15S1,Available
CP12268,BK409,copy28,L3,L3R15,L3R15S1,Available
CP12269,BK409,copy29,L3,L3R15,L3R15S1,Available
CP12270,BK409,copy30,L3,L3R15,L3R15S1,Available
CP12271,BK410,copy1,L3,L3R15,L3R15S2,Available
CP12272,BK410,copy2,L3,L3R15,L3R15S2,Available
CP12273,BK410,copy3,L3,L3R15,L3R15S2,Available
CP12274,BK410,copy4,L3,L3R15,L3R15S2,Available
CP12275,BK410,copy5,L3,L3R15,L3R15S2,Available
CP12276,BK410,copy6,L3,L3R15,L3R15S2,Available
CP12277,BK410,copy7,L3,L3R15,L3R15S2,Available
CP12278,BK410,copy8,L3,L3R15,L3R15S2,Available
CP12279,BK410,copy9,L3,L3R15,L3R15S2,Available
CP12280,BK410,copy10,L3,L3R15,L3R15S2,Available
CP12281,BK410,copy11,L3,L3R15,L3R15S2,Available
CP12282,BK410,copy12,L3,L3R15,L3R15S2,Available
CP12283,BK410,copy13,L3,L3R15,L3R15S2,Available
CP12284,BK410,copy14,L3,L3R15,L3R15S2,Available
CP12285,BK410,copy15,L3,L3R15,L3R15S2,Available
CP12286,BK410,copy16,L3,L3R15,L3R15S2,Available
CP12287,BK410,copy17,L3,L3R15,L3R15S2,Available
CP12288,BK410,copy18,L3,L3R15,L3R15S2,Available
CP12289,BK410,copy19,L3,L3R15,L3R15S2,Available
CP12290,BK410,copy20,L3,L3R15,L3R15S2,Available
CP12291,BK410,copy21,L3,L3R15,L3R15S2,Available
CP12292,BK410,copy22,L3,L3R15,L3R15S2,Available
CP12293,BK410,copy23,L3,L3R15,L3R15S2,Available
CP12294,BK410,copy24,L3,L3R15,L3R15S2,Available
CP12295,BK410,copy25,L3,L3R15,L3R15S2,Available
CP12296,BK410,copy26,L3,L3R15,L3R15S2,Available
CP12297,BK410,copy27,L3,L3R15,L3R15S2,Available
CP12298,BK410,copy28,L3,L3R15,L3R15S2,Available
CP12299,BK410,copy29,L3,L3R15,L3R15S2,Available
CP12300,BK410,copy30,L3,L3R15,L3R15S2,Available
CP12301,BK411,copy1,L3,L3R15,L3R15S3,Available
CP12302,BK411,copy2,L3,L3R15,L3R15S3,Available
CP12303,BK411,copy3,L3,L3R15,L3R15S3,Available
CP12304,BK411,copy4,L3,L3R15,L3R15S3,Available
CP12305,BK411,copy5,L3,L3R15,L3R15S3,Available
CP12306,BK411,copy6,L3,L3R15,L3R15S3,Available
CP12307,BK411,copy7,L3,L3R15,L3R15S3,Available
CP12308,BK411,copy8,L3,L3R15,L3R15S3,Available
CP12309,BK411,copy9,L3,L3R15,L3R15S3,Available
CP12310,BK411,copy10,L3,L3R15,L3R15S3,Available
CP12311,BK411,copy11,L3,L3R15,L3R15S3,Available
